id,question_id,player_id,playerAnswer,game_id,correct
339,for(int foo : bar){...},e91578ac43f2e09b2c60b54400b6da32,dynamic typing,18,f
340,oracle,e91578ac43f2e09b2c60b54400b6da32,python,18,f
341,malloc,e91578ac43f2e09b2c60b54400b6da32,c/c++,18,t
342,varargin,e91578ac43f2e09b2c60b54400b6da32,matlab,18,t
343,"function [result1, result2] = functionName(var1, var2, var3)",e91578ac43f2e09b2c60b54400b6da32,java,18,f
344,"public void foo(){...}
public void foo(int bar){...}",e91578ac43f2e09b2c60b54400b6da32,abstract class,18,f
345,insert/delete from a heap,f740d2fe24b1cdafcd9784f47afb6922,O(n),19,f
346,compile time type verification,f740d2fe24b1cdafcd9784f47afb6922,garbage collection,19,f
347,quicksort (average case),f740d2fe24b1cdafcd9784f47afb6922,O(n^2),19,f
348,"public getFoo(){
  return this.foo;
}",f740d2fe24b1cdafcd9784f47afb6922,encapsulation,19,t
349,return *this;,f740d2fe24b1cdafcd9784f47afb6922,python,19,f
350,a.equals(b),f740d2fe24b1cdafcd9784f47afb6922,javascript,19,f
351,protected void finalize() throws Throwable{...},f740d2fe24b1cdafcd9784f47afb6922,java,19,t
352,fib(n)=fib(n-1)+n,f740d2fe24b1cdafcd9784f47afb6922,recursion,19,t
353,Foo foo = new Foo();,f740d2fe24b1cdafcd9784f47afb6922,constructor,19,t
354,Dijkstra's algorithm,f740d2fe24b1cdafcd9784f47afb6922,O(log(n)),19,f
355,linear search (average case),f740d2fe24b1cdafcd9784f47afb6922,O(n*log(n)),19,f
356,index,f740d2fe24b1cdafcd9784f47afb6922,list,19,f
357,Foo extends Bar,f740d2fe24b1cdafcd9784f47afb6922,inheritance,19,t
358,int foo;,f740d2fe24b1cdafcd9784f47afb6922,type declaration,19,t
359,X* p1 = new X;,f740d2fe24b1cdafcd9784f47afb6922,javascript,19,f
360,family geneology,6a65416a01463077899ee82761917ff6,tree,20,t
361,compile time type verification,6a65416a01463077899ee82761917ff6,garbage collection,20,f
362,cartesian product,6a65416a01463077899ee82761917ff6,O(n),20,f
363,runtime type verification,6a65416a01463077899ee82761917ff6,dynamic typing,20,t
364,phone book,6a65416a01463077899ee82761917ff6,list,20,f
365,steps in a recipe,6a65416a01463077899ee82761917ff6,set,20,f
366,definition of similar objects,6a65416a01463077899ee82761917ff6,encapsulation,20,f
367,linear search (average case),6a65416a01463077899ee82761917ff6,O(log(n)),20,f
368,filesystem,6a65416a01463077899ee82761917ff6,tree,20,t
369,class with some missing implementation,6a65416a01463077899ee82761917ff6,inheritance,20,f
370,back button history in browser,6a65416a01463077899ee82761917ff6,list,20,t
371,Thread synchronization primitive,6a65416a01463077899ee82761917ff6,generic types,20,f
372,Animal puppy = new Dog();,6a65416a01463077899ee82761917ff6,object,20,f
373,instance of a class,6a65416a01463077899ee82761917ff6,object,20,t
374,merge sort,6a65416a01463077899ee82761917ff6,O(n),20,f
375,for(int foo : bar){...},6a65416a01463077899ee82761917ff6,iteration,20,t
376,Foo implements Bar,6a65416a01463077899ee82761917ff6,interface,20,t
377,cleaning up unused memory,6a65416a01463077899ee82761917ff6,garbage collection,20,t
378,family geneology,6a65416a01463077899ee82761917ff6,tree,21,t
379,compile time type verification,6a65416a01463077899ee82761917ff6,garbage collection,21,f
380,cartesian product,6a65416a01463077899ee82761917ff6,O(n),21,f
381,runtime type verification,6a65416a01463077899ee82761917ff6,dynamic typing,21,t
382,phone book,6a65416a01463077899ee82761917ff6,list,21,f
383,steps in a recipe,6a65416a01463077899ee82761917ff6,set,21,f
384,definition of similar objects,6a65416a01463077899ee82761917ff6,encapsulation,21,f
385,linear search (average case),6a65416a01463077899ee82761917ff6,O(log(n)),21,f
386,filesystem,6a65416a01463077899ee82761917ff6,tree,21,t
387,class with some missing implementation,6a65416a01463077899ee82761917ff6,inheritance,21,f
388,back button history in browser,6a65416a01463077899ee82761917ff6,list,21,t
389,Thread synchronization primitive,6a65416a01463077899ee82761917ff6,generic types,21,f
390,Animal puppy = new Dog();,6a65416a01463077899ee82761917ff6,object,21,f
391,instance of a class,6a65416a01463077899ee82761917ff6,object,21,t
392,merge sort,6a65416a01463077899ee82761917ff6,O(n),21,f
393,for(int foo : bar){...},6a65416a01463077899ee82761917ff6,iteration,21,t
394,Foo implements Bar,6a65416a01463077899ee82761917ff6,interface,21,t
395,cleaning up unused memory,6a65416a01463077899ee82761917ff6,garbage collection,21,t
396,people you know,4c9a8755404b145a7fa9198fcd6ac4ab,list,22,f
397,bookmarks,4c9a8755404b145a7fa9198fcd6ac4ab,list,22,f
398,bubble sort,4c9a8755404b145a7fa9198fcd6ac4ab,O(n*log(n)),22,f
399,Dijkstra's algorithm,4c9a8755404b145a7fa9198fcd6ac4ab,O(log(n)),22,f
400,definition of similar objects,4c9a8755404b145a7fa9198fcd6ac4ab,class,22,t
401,Animal puppy = new Dog();,4c9a8755404b145a7fa9198fcd6ac4ab,polymorphism,22,t
402,linear search (average case),4c9a8755404b145a7fa9198fcd6ac4ab,O(n),22,t
403,int foo;,4c9a8755404b145a7fa9198fcd6ac4ab,type declaration,22,t
404,back button history in browser,4c9a8755404b145a7fa9198fcd6ac4ab,map,22,f
405,Foo implements Bar,4c9a8755404b145a7fa9198fcd6ac4ab,interface,22,t
406,Foo foo = new Foo();,4c9a8755404b145a7fa9198fcd6ac4ab,constructor,22,t
407,copying an array,4c9a8755404b145a7fa9198fcd6ac4ab,O(n^2),22,f
408,runtime type verification,4c9a8755404b145a7fa9198fcd6ac4ab,generic types,22,f
409,family geneology,4c9a8755404b145a7fa9198fcd6ac4ab,tree,22,t
410,"public void foo(){
	super();
...
}",4c9a8755404b145a7fa9198fcd6ac4ab,overriding,22,t
411,people you know,4c9a8755404b145a7fa9198fcd6ac4ab,list,23,f
412,bookmarks,4c9a8755404b145a7fa9198fcd6ac4ab,list,23,f
413,bubble sort,4c9a8755404b145a7fa9198fcd6ac4ab,O(n*log(n)),23,f
414,Dijkstra's algorithm,4c9a8755404b145a7fa9198fcd6ac4ab,O(log(n)),23,f
415,definition of similar objects,4c9a8755404b145a7fa9198fcd6ac4ab,class,23,t
416,Animal puppy = new Dog();,4c9a8755404b145a7fa9198fcd6ac4ab,polymorphism,23,t
417,linear search (average case),4c9a8755404b145a7fa9198fcd6ac4ab,O(n),23,t
418,int foo;,4c9a8755404b145a7fa9198fcd6ac4ab,type declaration,23,t
419,back button history in browser,4c9a8755404b145a7fa9198fcd6ac4ab,map,23,f
420,Foo implements Bar,4c9a8755404b145a7fa9198fcd6ac4ab,interface,23,t
421,Foo foo = new Foo();,4c9a8755404b145a7fa9198fcd6ac4ab,constructor,23,t
422,copying an array,4c9a8755404b145a7fa9198fcd6ac4ab,O(n^2),23,f
423,runtime type verification,4c9a8755404b145a7fa9198fcd6ac4ab,generic types,23,f
424,family geneology,4c9a8755404b145a7fa9198fcd6ac4ab,tree,23,t
425,"public void foo(){
	super();
...
}",4c9a8755404b145a7fa9198fcd6ac4ab,overriding,23,t
426,"function [result1, result2] = functionName(var1, var2, var3)",cf41e86b278d7037051064daa39cccd2,matlab,24,t
427,"eye(10,10)",cf41e86b278d7037051064daa39cccd2,matlab,24,t
428,"[1,2;3,4;5,6;]",cf41e86b278d7037051064daa39cccd2,matlab,24,t
429,throws,cf41e86b278d7037051064daa39cccd2,java,24,t
430,"[1,2;3,4;]*[5,6;7,8;]",cf41e86b278d7037051064daa39cccd2,matlab,24,t
431,linear search (average case),cf41e86b278d7037051064daa39cccd2,O(log(n)),24,f
432,%Comments,cf41e86b278d7037051064daa39cccd2,matlab,24,t
433,steps in a recipe,cf41e86b278d7037051064daa39cccd2,list,24,t
434,Thread synchronization primitive,cf41e86b278d7037051064daa39cccd2,recursion,24,f
435,fib(n)=fib(n-1)+n,cf41e86b278d7037051064daa39cccd2,recursion,24,t
436,filesystem,cf41e86b278d7037051064daa39cccd2,tree,24,t
437,for(int foo : bar){...},cf41e86b278d7037051064daa39cccd2,iteration,24,t
438,people you know,cf41e86b278d7037051064daa39cccd2,set,24,t
439,"function [result1, result2] = functionName(var1, var2, var3)",cf41e86b278d7037051064daa39cccd2,matlab,25,t
440,"eye(10,10)",cf41e86b278d7037051064daa39cccd2,matlab,25,t
441,"[1,2;3,4;5,6;]",cf41e86b278d7037051064daa39cccd2,matlab,25,t
442,throws,cf41e86b278d7037051064daa39cccd2,java,25,t
443,"[1,2;3,4;]*[5,6;7,8;]",cf41e86b278d7037051064daa39cccd2,matlab,25,t
444,linear search (average case),cf41e86b278d7037051064daa39cccd2,O(log(n)),25,f
445,%Comments,cf41e86b278d7037051064daa39cccd2,matlab,25,t
446,steps in a recipe,cf41e86b278d7037051064daa39cccd2,list,25,t
447,Thread synchronization primitive,cf41e86b278d7037051064daa39cccd2,recursion,25,f
448,fib(n)=fib(n-1)+n,cf41e86b278d7037051064daa39cccd2,recursion,25,t
449,filesystem,cf41e86b278d7037051064daa39cccd2,tree,25,t
450,for(int foo : bar){...},cf41e86b278d7037051064daa39cccd2,iteration,25,t
451,people you know,cf41e86b278d7037051064daa39cccd2,set,25,t
452,bookmarks,603254470fc3a5c5ab77f4620e822d48,map,26,t
453,quicksort (average case),603254470fc3a5c5ab77f4620e822d48,O(n*log(n)),26,t
454,phone book,603254470fc3a5c5ab77f4620e822d48,map,26,t
455,void *data;,603254470fc3a5c5ab77f4620e822d48,git,26,f
456,copying an array,603254470fc3a5c5ab77f4620e822d48,O(n),26,t
457,runtime type verification,603254470fc3a5c5ab77f4620e822d48,type declaration,26,f
458,linear search (average case),603254470fc3a5c5ab77f4620e822d48,O(n^2),26,f
459,a instanceof MyClass,603254470fc3a5c5ab77f4620e822d48,java,26,t
460,"[1,2;3,4;]^2",603254470fc3a5c5ab77f4620e822d48,matlab,26,t
461,Thread synchronization primitive,603254470fc3a5c5ab77f4620e822d48,type declaration,26,f
462,definition of similar objects,603254470fc3a5c5ab77f4620e822d48,class,26,t
463,load data.dat,603254470fc3a5c5ab77f4620e822d48,c#,26,f
464,cleaning up unused memory,603254470fc3a5c5ab77f4620e822d48,garbage collection,26,t
465,order of a deck of cards,603254470fc3a5c5ab77f4620e822d48,set,26,f
466,int foo;,603254470fc3a5c5ab77f4620e822d48,type declaration,26,t
467,insert/delete from a heap,603254470fc3a5c5ab77f4620e822d48,O(n),26,f
468,find(x>0),603254470fc3a5c5ab77f4620e822d48,javascript,26,f
469,class A: public B{...};,603254470fc3a5c5ab77f4620e822d48,java,26,f
470,"[1,2;3,4;5,6;]",603254470fc3a5c5ab77f4620e822d48,matlab,26,t
471,varargin,603254470fc3a5c5ab77f4620e822d48,git,26,f
472,bookmarks,603254470fc3a5c5ab77f4620e822d48,map,27,t
473,quicksort (average case),603254470fc3a5c5ab77f4620e822d48,O(n*log(n)),27,t
474,phone book,603254470fc3a5c5ab77f4620e822d48,map,27,t
475,void *data;,603254470fc3a5c5ab77f4620e822d48,git,27,f
476,copying an array,603254470fc3a5c5ab77f4620e822d48,O(n),27,t
477,runtime type verification,603254470fc3a5c5ab77f4620e822d48,type declaration,27,f
478,linear search (average case),603254470fc3a5c5ab77f4620e822d48,O(n^2),27,f
479,a instanceof MyClass,603254470fc3a5c5ab77f4620e822d48,java,27,t
480,"[1,2;3,4;]^2",603254470fc3a5c5ab77f4620e822d48,matlab,27,t
481,Thread synchronization primitive,603254470fc3a5c5ab77f4620e822d48,type declaration,27,f
482,definition of similar objects,603254470fc3a5c5ab77f4620e822d48,class,27,t
483,load data.dat,603254470fc3a5c5ab77f4620e822d48,c#,27,f
484,cleaning up unused memory,603254470fc3a5c5ab77f4620e822d48,garbage collection,27,t
485,order of a deck of cards,603254470fc3a5c5ab77f4620e822d48,set,27,f
486,int foo;,603254470fc3a5c5ab77f4620e822d48,type declaration,27,t
487,insert/delete from a heap,603254470fc3a5c5ab77f4620e822d48,O(n),27,f
488,find(x>0),603254470fc3a5c5ab77f4620e822d48,javascript,27,f
489,class A: public B{...};,603254470fc3a5c5ab77f4620e822d48,java,27,f
490,"[1,2;3,4;5,6;]",603254470fc3a5c5ab77f4620e822d48,matlab,27,t
491,varargin,603254470fc3a5c5ab77f4620e822d48,git,27,f
492,bookmarks,603254470fc3a5c5ab77f4620e822d48,map,28,t
493,quicksort (average case),603254470fc3a5c5ab77f4620e822d48,O(n*log(n)),28,t
494,phone book,603254470fc3a5c5ab77f4620e822d48,map,28,t
495,void *data;,603254470fc3a5c5ab77f4620e822d48,git,28,f
496,copying an array,603254470fc3a5c5ab77f4620e822d48,O(n),28,t
497,runtime type verification,603254470fc3a5c5ab77f4620e822d48,type declaration,28,f
498,linear search (average case),603254470fc3a5c5ab77f4620e822d48,O(n^2),28,f
499,a instanceof MyClass,603254470fc3a5c5ab77f4620e822d48,java,28,t
500,"[1,2;3,4;]^2",603254470fc3a5c5ab77f4620e822d48,matlab,28,t
501,Thread synchronization primitive,603254470fc3a5c5ab77f4620e822d48,type declaration,28,f
502,definition of similar objects,603254470fc3a5c5ab77f4620e822d48,class,28,t
503,load data.dat,603254470fc3a5c5ab77f4620e822d48,c#,28,f
504,cleaning up unused memory,603254470fc3a5c5ab77f4620e822d48,garbage collection,28,t
505,order of a deck of cards,603254470fc3a5c5ab77f4620e822d48,set,28,f
506,int foo;,603254470fc3a5c5ab77f4620e822d48,type declaration,28,t
507,insert/delete from a heap,603254470fc3a5c5ab77f4620e822d48,O(n),28,f
508,find(x>0),603254470fc3a5c5ab77f4620e822d48,javascript,28,f
509,class A: public B{...};,603254470fc3a5c5ab77f4620e822d48,java,28,f
510,"[1,2;3,4;5,6;]",603254470fc3a5c5ab77f4620e822d48,matlab,28,t
511,varargin,603254470fc3a5c5ab77f4620e822d48,git,28,f
562,people you know,b7832d33d5fa1843c38ef2e5918630d1,set,32,t
563,insert/delete from a heap,b7832d33d5fa1843c38ef2e5918630d1,O(n^2),32,f
564,"public void foo(){...}
public void foo(int bar){...}",b7832d33d5fa1843c38ef2e5918630d1,polymorphism,32,f
565,Dijkstra's algorithm,b7832d33d5fa1843c38ef2e5918630d1,O(n*log(n)),32,f
566,throws,b7832d33d5fa1843c38ef2e5918630d1,python,32,f
567,dictionary,b7832d33d5fa1843c38ef2e5918630d1,map,32,t
568,package org.foo,b7832d33d5fa1843c38ef2e5918630d1,python,32,f
569,back button history in browser,b7832d33d5fa1843c38ef2e5918630d1,map,32,f
570,a instanceof MyClass,b7832d33d5fa1843c38ef2e5918630d1,c#,32,f
571,compile time type verification,b7832d33d5fa1843c38ef2e5918630d1,generic types,32,f
572,for(int foo : bar){...},b7832d33d5fa1843c38ef2e5918630d1,iteration,32,t
573,binary search (average case),b7832d33d5fa1843c38ef2e5918630d1,O(n^2),32,f
574,steps in a recipe,b7832d33d5fa1843c38ef2e5918630d1,list,32,t
575,cleaning up unused memory,b7832d33d5fa1843c38ef2e5918630d1,garbage collection,32,t
576,definition of similar objects,b7832d33d5fa1843c38ef2e5918630d1,encapsulation,32,f
692,back button history in browser,e5cbb18b60e6036190a6287b244a73f1,list,40,t
693,"public void foo(){
	super();
...
}",e5cbb18b60e6036190a6287b244a73f1,encapsulation,40,f
694,fetch,e5cbb18b60e6036190a6287b244a73f1,git,40,t
695,Foo extends Bar,e5cbb18b60e6036190a6287b244a73f1,inheritance,40,t
696,CoffeeScript,e5cbb18b60e6036190a6287b244a73f1,javascript,40,t
697,phone book,e5cbb18b60e6036190a6287b244a73f1,map,40,t
698,family geneology,e5cbb18b60e6036190a6287b244a73f1,tree,40,t
699,bookmarks,e5cbb18b60e6036190a6287b244a73f1,map,40,t
700,return *this;,e5cbb18b60e6036190a6287b244a73f1,c/c++,40,t
701,throws,e5cbb18b60e6036190a6287b244a73f1,c#,40,f
702,C& C::(operator=(const C&);,e5cbb18b60e6036190a6287b244a73f1,c/c++,40,t
703,dictionary,e5cbb18b60e6036190a6287b244a73f1,map,40,t
704,malloc,e5cbb18b60e6036190a6287b244a73f1,c/c++,40,t
705,.NET,e5cbb18b60e6036190a6287b244a73f1,c#,40,t
706,bubble sort,e5cbb18b60e6036190a6287b244a73f1,O(log(n)),40,f
707,commit,e5cbb18b60e6036190a6287b244a73f1,git,40,t
708,for(int foo : bar){...},e5cbb18b60e6036190a6287b244a73f1,iteration,40,t
709,int foo;,e5cbb18b60e6036190a6287b244a73f1,type declaration,40,t
710,fib(n)=fib(n-1)+n,e5cbb18b60e6036190a6287b244a73f1,recursion,40,t
711,/match/.test('matches!'),e5cbb18b60e6036190a6287b244a73f1,java,40,f
712,JSON,e5cbb18b60e6036190a6287b244a73f1,javascript,40,t
713,instance of a class,e5cbb18b60e6036190a6287b244a73f1,object,40,t
714,rebase,e5cbb18b60e6036190a6287b244a73f1,git,40,t
715,type erasure,e5cbb18b60e6036190a6287b244a73f1,java,40,t
716,binary search (average case),e5cbb18b60e6036190a6287b244a73f1,O(n),40,f
717,CLR,e5cbb18b60e6036190a6287b244a73f1,python,40,f
718,steps in a recipe,e5cbb18b60e6036190a6287b244a73f1,list,40,t
719,Foo foo = new Foo();,e5cbb18b60e6036190a6287b244a73f1,class,40,f
776,prototypal inheritance,247b761190ca7af8a9779f58ceca9294,javascript,43,t
777,bookmarks,247b761190ca7af8a9779f58ceca9294,map,43,t
778,size(A),247b761190ca7af8a9779f58ceca9294,matlab,43,t
779,oracle,247b761190ca7af8a9779f58ceca9294,javascript,43,f
780,HEAD~2,247b761190ca7af8a9779f58ceca9294,git,43,t
781,checkout,247b761190ca7af8a9779f58ceca9294,git,43,t
782,cartesian product,247b761190ca7af8a9779f58ceca9294,O(n*log(n)),43,f
783,Animal puppy = new Dog();,247b761190ca7af8a9779f58ceca9294,polymorphism,43,t
784,cleaning up unused memory,247b761190ca7af8a9779f58ceca9294,garbage collection,43,t
785,"function [result1, result2] = functionName(var1, var2, var3)",247b761190ca7af8a9779f58ceca9294,matlab,43,t
786,fib(n)=fib(n-1)+n,247b761190ca7af8a9779f58ceca9294,recursion,43,t
787,Foo extends Bar,247b761190ca7af8a9779f58ceca9294,abstract class,43,f
788,insert/delete from a heap,247b761190ca7af8a9779f58ceca9294,O(log(n)),43,t
789,steps in a recipe,247b761190ca7af8a9779f58ceca9294,set,43,f
790,for(int foo : bar){...},247b761190ca7af8a9779f58ceca9294,iteration,43,t
791,blame,247b761190ca7af8a9779f58ceca9294,c#,43,f
792,protected void finalize() throws Throwable{...},247b761190ca7af8a9779f58ceca9294,java,43,t
862,quicksort (average case),8db24748449e5e7480e031baa348dd68,O(n),49,f
863,int foo;,8db24748449e5e7480e031baa348dd68,type declaration,49,t
864,oracle,8db24748449e5e7480e031baa348dd68,java,49,t
865,order of a deck of cards,8db24748449e5e7480e031baa348dd68,list,49,t
866,Foo foo = new Foo();,8db24748449e5e7480e031baa348dd68,constructor,49,t
867,phone book,8db24748449e5e7480e031baa348dd68,set,49,f
868,cleaning up unused memory,8db24748449e5e7480e031baa348dd68,garbage collection,49,t
869,index,8db24748449e5e7480e031baa348dd68,list,49,f
870,bubble sort,8db24748449e5e7480e031baa348dd68,O(log(n)),49,f
871,type erasure,8db24748449e5e7480e031baa348dd68,c/c++,49,f
872,a.equals(b),8db24748449e5e7480e031baa348dd68,java,49,t
873,fib(n)=fib(n-1)+n,8db24748449e5e7480e031baa348dd68,recursion,49,t
874,throws,8db24748449e5e7480e031baa348dd68,java,49,t
875,class with some missing implementation,8db24748449e5e7480e031baa348dd68,abstract class,49,t
876,instance of a class,8db24748449e5e7480e031baa348dd68,interface,49,f
877,Animal puppy = new Dog();,8db24748449e5e7480e031baa348dd68,inheritance,49,f
966,merge sort,ac102da2687ef1c91c954e2e7471e629,O(n*log(n)),54,t
967,throws,ac102da2687ef1c91c954e2e7471e629,java,54,t
968,Foo::~Foo() {};,ac102da2687ef1c91c954e2e7471e629,javascript,54,f
969,malloc,ac102da2687ef1c91c954e2e7471e629,c/c++,54,t
970,binary search (average case),ac102da2687ef1c91c954e2e7471e629,O(log(n)),54,t
971,branch,ac102da2687ef1c91c954e2e7471e629,git,54,t
972,bubble sort,ac102da2687ef1c91c954e2e7471e629,O(n^2),54,f
973,friend void myFunction();,ac102da2687ef1c91c954e2e7471e629,java,54,f
974,linear search (average case),ac102da2687ef1c91c954e2e7471e629,O(n),54,t
975,class Foo extends Bar,ac102da2687ef1c91c954e2e7471e629,java,54,t
976,fib(n)=fib(n-1)+n,ac102da2687ef1c91c954e2e7471e629,recursion,54,t
977,JVM,ac102da2687ef1c91c954e2e7471e629,java,54,t
978,insert/delete from a heap,ac102da2687ef1c91c954e2e7471e629,O(n^2),54,f
979,class A: public B{...};,ac102da2687ef1c91c954e2e7471e629,c#,54,f
512,bookmarks,603254470fc3a5c5ab77f4620e822d48,map,29,t
513,quicksort (average case),603254470fc3a5c5ab77f4620e822d48,O(n*log(n)),29,t
514,phone book,603254470fc3a5c5ab77f4620e822d48,map,29,t
515,void *data;,603254470fc3a5c5ab77f4620e822d48,git,29,f
516,copying an array,603254470fc3a5c5ab77f4620e822d48,O(n),29,t
517,runtime type verification,603254470fc3a5c5ab77f4620e822d48,type declaration,29,f
518,linear search (average case),603254470fc3a5c5ab77f4620e822d48,O(n^2),29,f
519,a instanceof MyClass,603254470fc3a5c5ab77f4620e822d48,java,29,t
520,"[1,2;3,4;]^2",603254470fc3a5c5ab77f4620e822d48,matlab,29,t
521,Thread synchronization primitive,603254470fc3a5c5ab77f4620e822d48,type declaration,29,f
522,definition of similar objects,603254470fc3a5c5ab77f4620e822d48,class,29,t
523,load data.dat,603254470fc3a5c5ab77f4620e822d48,c#,29,f
524,cleaning up unused memory,603254470fc3a5c5ab77f4620e822d48,garbage collection,29,t
525,order of a deck of cards,603254470fc3a5c5ab77f4620e822d48,set,29,f
526,int foo;,603254470fc3a5c5ab77f4620e822d48,type declaration,29,t
527,insert/delete from a heap,603254470fc3a5c5ab77f4620e822d48,O(n),29,f
528,find(x>0),603254470fc3a5c5ab77f4620e822d48,javascript,29,f
529,class A: public B{...};,603254470fc3a5c5ab77f4620e822d48,java,29,f
530,"[1,2;3,4;5,6;]",603254470fc3a5c5ab77f4620e822d48,matlab,29,t
531,varargin,603254470fc3a5c5ab77f4620e822d48,git,29,f
547,people you know,b7832d33d5fa1843c38ef2e5918630d1,set,31,t
548,insert/delete from a heap,b7832d33d5fa1843c38ef2e5918630d1,O(n^2),31,f
549,"public void foo(){...}
public void foo(int bar){...}",b7832d33d5fa1843c38ef2e5918630d1,polymorphism,31,f
550,Dijkstra's algorithm,b7832d33d5fa1843c38ef2e5918630d1,O(n*log(n)),31,f
551,throws,b7832d33d5fa1843c38ef2e5918630d1,python,31,f
552,dictionary,b7832d33d5fa1843c38ef2e5918630d1,map,31,t
553,package org.foo,b7832d33d5fa1843c38ef2e5918630d1,python,31,f
554,back button history in browser,b7832d33d5fa1843c38ef2e5918630d1,map,31,f
555,a instanceof MyClass,b7832d33d5fa1843c38ef2e5918630d1,c#,31,f
556,compile time type verification,b7832d33d5fa1843c38ef2e5918630d1,generic types,31,f
557,for(int foo : bar){...},b7832d33d5fa1843c38ef2e5918630d1,iteration,31,t
558,binary search (average case),b7832d33d5fa1843c38ef2e5918630d1,O(n^2),31,f
559,steps in a recipe,b7832d33d5fa1843c38ef2e5918630d1,list,31,t
560,cleaning up unused memory,b7832d33d5fa1843c38ef2e5918630d1,garbage collection,31,t
561,definition of similar objects,b7832d33d5fa1843c38ef2e5918630d1,encapsulation,31,f
577,people you know,b7832d33d5fa1843c38ef2e5918630d1,set,33,t
578,insert/delete from a heap,b7832d33d5fa1843c38ef2e5918630d1,O(n^2),33,f
579,"public void foo(){...}
public void foo(int bar){...}",b7832d33d5fa1843c38ef2e5918630d1,polymorphism,33,f
580,Dijkstra's algorithm,b7832d33d5fa1843c38ef2e5918630d1,O(n*log(n)),33,f
581,throws,b7832d33d5fa1843c38ef2e5918630d1,python,33,f
582,dictionary,b7832d33d5fa1843c38ef2e5918630d1,map,33,t
583,package org.foo,b7832d33d5fa1843c38ef2e5918630d1,python,33,f
584,back button history in browser,b7832d33d5fa1843c38ef2e5918630d1,map,33,f
585,a instanceof MyClass,b7832d33d5fa1843c38ef2e5918630d1,c#,33,f
586,compile time type verification,b7832d33d5fa1843c38ef2e5918630d1,generic types,33,f
587,for(int foo : bar){...},b7832d33d5fa1843c38ef2e5918630d1,iteration,33,t
588,binary search (average case),b7832d33d5fa1843c38ef2e5918630d1,O(n^2),33,f
589,steps in a recipe,b7832d33d5fa1843c38ef2e5918630d1,list,33,t
590,cleaning up unused memory,b7832d33d5fa1843c38ef2e5918630d1,garbage collection,33,t
591,definition of similar objects,b7832d33d5fa1843c38ef2e5918630d1,encapsulation,33,f
592,family geneology,a230c7f1e8498cb8221d91518fd98354,tree,34,t
593,copying an array,a230c7f1e8498cb8221d91518fd98354,O(n),34,t
594,int foo;,a230c7f1e8498cb8221d91518fd98354,type declaration,34,t
595,Foo extends Bar,a230c7f1e8498cb8221d91518fd98354,inheritance,34,t
596,class with some missing implementation,a230c7f1e8498cb8221d91518fd98354,abstract class,34,t
597,insert/delete from a heap,a230c7f1e8498cb8221d91518fd98354,O(log(n)),34,t
598,"public void foo(){
	super();
...
}",a230c7f1e8498cb8221d91518fd98354,polymorphism,34,f
599,Animal puppy = new Dog();,a230c7f1e8498cb8221d91518fd98354,constructor,34,f
600,steps in a recipe,a230c7f1e8498cb8221d91518fd98354,list,34,t
601,Dijkstra's algorithm,a230c7f1e8498cb8221d91518fd98354,O(log(n)),34,f
602,dictionary,a230c7f1e8498cb8221d91518fd98354,set,34,f
