id,question_id,player_id,playerAnswer,game_id,correct
603,cleaning up unused memory,a230c7f1e8498cb8221d91518fd98354,garbage collection,34,t
604,public T head(List<T> lst){ return lst.get(0);},a230c7f1e8498cb8221d91518fd98354,iteration,34,f
605,runtime type verification,a230c7f1e8498cb8221d91518fd98354,dynamic typing,34,t
606,for(int foo : bar){...},a230c7f1e8498cb8221d91518fd98354,generic types,34,f
607,Foo foo = new Foo();,a230c7f1e8498cb8221d91518fd98354,constructor,34,t
608,cartesian product,a230c7f1e8498cb8221d91518fd98354,O(n),34,f
609,back button history in browser,a230c7f1e8498cb8221d91518fd98354,set,34,f
610,family geneology,a230c7f1e8498cb8221d91518fd98354,tree,35,t
611,copying an array,a230c7f1e8498cb8221d91518fd98354,O(n),35,t
612,int foo;,a230c7f1e8498cb8221d91518fd98354,type declaration,35,t
613,Foo extends Bar,a230c7f1e8498cb8221d91518fd98354,inheritance,35,t
614,class with some missing implementation,a230c7f1e8498cb8221d91518fd98354,abstract class,35,t
615,insert/delete from a heap,a230c7f1e8498cb8221d91518fd98354,O(log(n)),35,t
616,"public void foo(){
	super();
...
}",a230c7f1e8498cb8221d91518fd98354,polymorphism,35,f
617,Animal puppy = new Dog();,a230c7f1e8498cb8221d91518fd98354,constructor,35,f
618,steps in a recipe,a230c7f1e8498cb8221d91518fd98354,list,35,t
619,Dijkstra's algorithm,a230c7f1e8498cb8221d91518fd98354,O(log(n)),35,f
620,dictionary,a230c7f1e8498cb8221d91518fd98354,set,35,f
621,cleaning up unused memory,a230c7f1e8498cb8221d91518fd98354,garbage collection,35,t
622,public T head(List<T> lst){ return lst.get(0);},a230c7f1e8498cb8221d91518fd98354,iteration,35,f
623,runtime type verification,a230c7f1e8498cb8221d91518fd98354,dynamic typing,35,t
624,for(int foo : bar){...},a230c7f1e8498cb8221d91518fd98354,generic types,35,f
625,Foo foo = new Foo();,a230c7f1e8498cb8221d91518fd98354,constructor,35,t
626,cartesian product,a230c7f1e8498cb8221d91518fd98354,O(n),35,f
627,back button history in browser,a230c7f1e8498cb8221d91518fd98354,set,35,f
644,public T head(List<T> lst){ return lst.get(0);},5af04ff63c7f38d0b6b1e35f07307c31,dynamic typing,37,f
645,"public getFoo(){
  return this.foo;
}",5af04ff63c7f38d0b6b1e35f07307c31,encapsulation,37,t
646,for(int foo : bar){...},5af04ff63c7f38d0b6b1e35f07307c31,iteration,37,t
532,people you know,b7832d33d5fa1843c38ef2e5918630d1,set,30,t
533,insert/delete from a heap,b7832d33d5fa1843c38ef2e5918630d1,O(n^2),30,f
534,"public void foo(){...}
public void foo(int bar){...}",b7832d33d5fa1843c38ef2e5918630d1,polymorphism,30,f
535,Dijkstra's algorithm,b7832d33d5fa1843c38ef2e5918630d1,O(n*log(n)),30,f
536,throws,b7832d33d5fa1843c38ef2e5918630d1,python,30,f
537,dictionary,b7832d33d5fa1843c38ef2e5918630d1,map,30,t
538,package org.foo,b7832d33d5fa1843c38ef2e5918630d1,python,30,f
539,back button history in browser,b7832d33d5fa1843c38ef2e5918630d1,map,30,f
540,a instanceof MyClass,b7832d33d5fa1843c38ef2e5918630d1,c#,30,f
541,compile time type verification,b7832d33d5fa1843c38ef2e5918630d1,generic types,30,f
542,for(int foo : bar){...},b7832d33d5fa1843c38ef2e5918630d1,iteration,30,t
543,binary search (average case),b7832d33d5fa1843c38ef2e5918630d1,O(n^2),30,f
544,steps in a recipe,b7832d33d5fa1843c38ef2e5918630d1,list,30,t
545,cleaning up unused memory,b7832d33d5fa1843c38ef2e5918630d1,garbage collection,30,t
546,definition of similar objects,b7832d33d5fa1843c38ef2e5918630d1,encapsulation,30,f
628,definition of similar objects,5af04ff63c7f38d0b6b1e35f07307c31,dynamic typing,36,f
629,for(int foo : bar){...},5af04ff63c7f38d0b6b1e35f07307c31,encapsulation,36,f
630,copying an array,5af04ff63c7f38d0b6b1e35f07307c31,iteration,36,f
631,Foo foo = new Foo();,5af04ff63c7f38d0b6b1e35f07307c31,abstract class,36,f
632,fib(n)=fib(n-1)+n,5af04ff63c7f38d0b6b1e35f07307c31,java,36,f
633,(1:3:21).*2,5af04ff63c7f38d0b6b1e35f07307c31,overriding,36,f
634,merge sort,5af04ff63c7f38d0b6b1e35f07307c31,static typing,36,f
635,cartesian product,5af04ff63c7f38d0b6b1e35f07307c31,type declaration,36,f
636,"[1,2;3,4;5,6;]",5af04ff63c7f38d0b6b1e35f07307c31,set,36,f
637,class Foo extends Bar,5af04ff63c7f38d0b6b1e35f07307c31,java,36,t
638,phone book,5af04ff63c7f38d0b6b1e35f07307c31,matlab,36,f
639,binary search (average case),5af04ff63c7f38d0b6b1e35f07307c31,matlab,36,f
640,if... true... elseif... false... else... end,5af04ff63c7f38d0b6b1e35f07307c31,overloading,36,f
641,Foo implements Bar,5af04ff63c7f38d0b6b1e35f07307c31,O(n^2),36,f
642,public T head(List<T> lst){ return lst.get(0);},5af04ff63c7f38d0b6b1e35f07307c31,inheritance,36,f
643,cleaning up unused memory,5af04ff63c7f38d0b6b1e35f07307c31,java,36,f
676,public T head(List<T> lst){ return lst.get(0);},5af04ff63c7f38d0b6b1e35f07307c31,dynamic typing,39,f
677,"public getFoo(){
  return this.foo;
}",5af04ff63c7f38d0b6b1e35f07307c31,encapsulation,39,t
678,for(int foo : bar){...},5af04ff63c7f38d0b6b1e35f07307c31,iteration,39,t
679,class with some missing implementation,5af04ff63c7f38d0b6b1e35f07307c31,abstract class,39,t
680,oracle,5af04ff63c7f38d0b6b1e35f07307c31,java,39,t
681,"public void foo(){
	super();
...
}",5af04ff63c7f38d0b6b1e35f07307c31,overriding,39,t
682,compile time type verification,5af04ff63c7f38d0b6b1e35f07307c31,static typing,39,t
683,int foo;,5af04ff63c7f38d0b6b1e35f07307c31,type declaration,39,t
684,index,5af04ff63c7f38d0b6b1e35f07307c31,set,39,f
685,a.equals(b),5af04ff63c7f38d0b6b1e35f07307c31,java,39,t
686,find(x>0),5af04ff63c7f38d0b6b1e35f07307c31,matlab,39,t
687,"[1,2;3,4;]^2",5af04ff63c7f38d0b6b1e35f07307c31,matlab,39,t
688,"public void foo(){...}
public void foo(int bar){...}",5af04ff63c7f38d0b6b1e35f07307c31,overloading,39,t
689,bubble sort,5af04ff63c7f38d0b6b1e35f07307c31,O(n^2),39,f
690,Foo extends Bar,5af04ff63c7f38d0b6b1e35f07307c31,inheritance,39,t
691,%Comments,5af04ff63c7f38d0b6b1e35f07307c31,java,39,f
720,back button history in browser,e5cbb18b60e6036190a6287b244a73f1,list,41,t
721,"public void foo(){
	super();
...
}",e5cbb18b60e6036190a6287b244a73f1,encapsulation,41,f
722,fetch,e5cbb18b60e6036190a6287b244a73f1,git,41,t
723,Foo extends Bar,e5cbb18b60e6036190a6287b244a73f1,inheritance,41,t
724,CoffeeScript,e5cbb18b60e6036190a6287b244a73f1,javascript,41,t
725,phone book,e5cbb18b60e6036190a6287b244a73f1,map,41,t
726,family geneology,e5cbb18b60e6036190a6287b244a73f1,tree,41,t
727,bookmarks,e5cbb18b60e6036190a6287b244a73f1,map,41,t
728,return *this;,e5cbb18b60e6036190a6287b244a73f1,c/c++,41,t
729,throws,e5cbb18b60e6036190a6287b244a73f1,c#,41,f
730,C& C::(operator=(const C&);,e5cbb18b60e6036190a6287b244a73f1,c/c++,41,t
731,dictionary,e5cbb18b60e6036190a6287b244a73f1,map,41,t
732,malloc,e5cbb18b60e6036190a6287b244a73f1,c/c++,41,t
733,.NET,e5cbb18b60e6036190a6287b244a73f1,c#,41,t
734,bubble sort,e5cbb18b60e6036190a6287b244a73f1,O(log(n)),41,f
735,commit,e5cbb18b60e6036190a6287b244a73f1,git,41,t
736,for(int foo : bar){...},e5cbb18b60e6036190a6287b244a73f1,iteration,41,t
737,int foo;,e5cbb18b60e6036190a6287b244a73f1,type declaration,41,t
738,fib(n)=fib(n-1)+n,e5cbb18b60e6036190a6287b244a73f1,recursion,41,t
739,/match/.test('matches!'),e5cbb18b60e6036190a6287b244a73f1,java,41,f
740,JSON,e5cbb18b60e6036190a6287b244a73f1,javascript,41,t
741,instance of a class,e5cbb18b60e6036190a6287b244a73f1,object,41,t
742,rebase,e5cbb18b60e6036190a6287b244a73f1,git,41,t
743,type erasure,e5cbb18b60e6036190a6287b244a73f1,java,41,t
744,binary search (average case),e5cbb18b60e6036190a6287b244a73f1,O(n),41,f
745,CLR,e5cbb18b60e6036190a6287b244a73f1,python,41,f
746,steps in a recipe,e5cbb18b60e6036190a6287b244a73f1,list,41,t
747,Foo foo = new Foo();,e5cbb18b60e6036190a6287b244a73f1,class,41,f
748,back button history in browser,e5cbb18b60e6036190a6287b244a73f1,list,42,t
749,"public void foo(){
	super();
...
}",e5cbb18b60e6036190a6287b244a73f1,encapsulation,42,f
750,fetch,e5cbb18b60e6036190a6287b244a73f1,git,42,t
751,Foo extends Bar,e5cbb18b60e6036190a6287b244a73f1,inheritance,42,t
752,CoffeeScript,e5cbb18b60e6036190a6287b244a73f1,javascript,42,t
753,phone book,e5cbb18b60e6036190a6287b244a73f1,map,42,t
754,family geneology,e5cbb18b60e6036190a6287b244a73f1,tree,42,t
755,bookmarks,e5cbb18b60e6036190a6287b244a73f1,map,42,t
756,return *this;,e5cbb18b60e6036190a6287b244a73f1,c/c++,42,t
757,throws,e5cbb18b60e6036190a6287b244a73f1,c#,42,f
758,C& C::(operator=(const C&);,e5cbb18b60e6036190a6287b244a73f1,c/c++,42,t
759,dictionary,e5cbb18b60e6036190a6287b244a73f1,map,42,t
760,malloc,e5cbb18b60e6036190a6287b244a73f1,c/c++,42,t
761,.NET,e5cbb18b60e6036190a6287b244a73f1,c#,42,t
762,bubble sort,e5cbb18b60e6036190a6287b244a73f1,O(log(n)),42,f
763,commit,e5cbb18b60e6036190a6287b244a73f1,git,42,t
764,for(int foo : bar){...},e5cbb18b60e6036190a6287b244a73f1,iteration,42,t
765,int foo;,e5cbb18b60e6036190a6287b244a73f1,type declaration,42,t
766,fib(n)=fib(n-1)+n,e5cbb18b60e6036190a6287b244a73f1,recursion,42,t
767,/match/.test('matches!'),e5cbb18b60e6036190a6287b244a73f1,java,42,f
768,JSON,e5cbb18b60e6036190a6287b244a73f1,javascript,42,t
769,instance of a class,e5cbb18b60e6036190a6287b244a73f1,object,42,t
647,class with some missing implementation,5af04ff63c7f38d0b6b1e35f07307c31,abstract class,37,t
648,oracle,5af04ff63c7f38d0b6b1e35f07307c31,java,37,t
649,"public void foo(){
	super();
...
}",5af04ff63c7f38d0b6b1e35f07307c31,overriding,37,t
650,compile time type verification,5af04ff63c7f38d0b6b1e35f07307c31,static typing,37,t
651,int foo;,5af04ff63c7f38d0b6b1e35f07307c31,type declaration,37,t
652,index,5af04ff63c7f38d0b6b1e35f07307c31,set,37,f
653,a.equals(b),5af04ff63c7f38d0b6b1e35f07307c31,java,37,t
654,find(x>0),5af04ff63c7f38d0b6b1e35f07307c31,matlab,37,t
655,"[1,2;3,4;]^2",5af04ff63c7f38d0b6b1e35f07307c31,matlab,37,t
656,"public void foo(){...}
public void foo(int bar){...}",5af04ff63c7f38d0b6b1e35f07307c31,overloading,37,t
657,bubble sort,5af04ff63c7f38d0b6b1e35f07307c31,O(n^2),37,f
658,Foo extends Bar,5af04ff63c7f38d0b6b1e35f07307c31,inheritance,37,t
659,%Comments,5af04ff63c7f38d0b6b1e35f07307c31,java,37,f
660,definition of similar objects,5af04ff63c7f38d0b6b1e35f07307c31,dynamic typing,38,f
661,for(int foo : bar){...},5af04ff63c7f38d0b6b1e35f07307c31,encapsulation,38,f
662,copying an array,5af04ff63c7f38d0b6b1e35f07307c31,iteration,38,f
663,Foo foo = new Foo();,5af04ff63c7f38d0b6b1e35f07307c31,abstract class,38,f
664,fib(n)=fib(n-1)+n,5af04ff63c7f38d0b6b1e35f07307c31,java,38,f
665,(1:3:21).*2,5af04ff63c7f38d0b6b1e35f07307c31,overriding,38,f
666,merge sort,5af04ff63c7f38d0b6b1e35f07307c31,static typing,38,f
667,cartesian product,5af04ff63c7f38d0b6b1e35f07307c31,type declaration,38,f
668,"[1,2;3,4;5,6;]",5af04ff63c7f38d0b6b1e35f07307c31,set,38,f
669,class Foo extends Bar,5af04ff63c7f38d0b6b1e35f07307c31,java,38,t
670,phone book,5af04ff63c7f38d0b6b1e35f07307c31,matlab,38,f
671,binary search (average case),5af04ff63c7f38d0b6b1e35f07307c31,matlab,38,f
672,if... true... elseif... false... else... end,5af04ff63c7f38d0b6b1e35f07307c31,overloading,38,f
673,Foo implements Bar,5af04ff63c7f38d0b6b1e35f07307c31,O(n^2),38,f
674,public T head(List<T> lst){ return lst.get(0);},5af04ff63c7f38d0b6b1e35f07307c31,inheritance,38,f
675,cleaning up unused memory,5af04ff63c7f38d0b6b1e35f07307c31,java,38,f
836,people you know,8c9928a184a34229cbf1c4399506afef,list,47,f
837,"[(x,x+1) for x in range(1,6,2)]",8c9928a184a34229cbf1c4399506afef,python,47,t
838,"public void foo(){
	super();
...
}",8c9928a184a34229cbf1c4399506afef,polymorphism,47,f
839,Object.create(foo);,8c9928a184a34229cbf1c4399506afef,javascript,47,t
840,Foo foo = new Foo();,8c9928a184a34229cbf1c4399506afef,class,47,f
841,"public void foo(){...}
public void foo(int bar){...}",8c9928a184a34229cbf1c4399506afef,polymorphism,47,f
842,[x for x in range(12)],8c9928a184a34229cbf1c4399506afef,python,47,t
843,throws,8c9928a184a34229cbf1c4399506afef,java,47,t
844,order of a deck of cards,8c9928a184a34229cbf1c4399506afef,list,47,t
845,document.getElementById(foo),8c9928a184a34229cbf1c4399506afef,javascript,47,t
846,back button history in browser,8c9928a184a34229cbf1c4399506afef,list,47,t
847,bookmarks,8c9928a184a34229cbf1c4399506afef,list,47,f
848,a.equals(b),8c9928a184a34229cbf1c4399506afef,java,47,t
894,type erasure,547d36d72f59dad36554616d320e2ade,java,51,t
895,"function [result1, result2] = functionName(var1, var2, var3)",547d36d72f59dad36554616d320e2ade,python,51,f
896,"public void foo(){
	super();
...
}",547d36d72f59dad36554616d320e2ade,overriding,51,t
897,fetch,547d36d72f59dad36554616d320e2ade,git,51,t
898,bookmarks,547d36d72f59dad36554616d320e2ade,map,51,t
899,order of a deck of cards,547d36d72f59dad36554616d320e2ade,set,51,f
900,load data.dat,547d36d72f59dad36554616d320e2ade,java,51,f
901,"public void foo(){...}
public void foo(int bar){...}",547d36d72f59dad36554616d320e2ade,overloading,51,t
902,rebase,547d36d72f59dad36554616d320e2ade,matlab,51,f
903,fib(n)=fib(n-1)+n,547d36d72f59dad36554616d320e2ade,recursion,51,t
904,friend void myFunction();,547d36d72f59dad36554616d320e2ade,c/c++,51,t
905,phone book,547d36d72f59dad36554616d320e2ade,list,51,f
906,throws,547d36d72f59dad36554616d320e2ade,java,51,t
907,merge,547d36d72f59dad36554616d320e2ade,git,51,t
908,C& C::(operator=(const C&);,547d36d72f59dad36554616d320e2ade,c/c++,51,t
909,find(x>0),547d36d72f59dad36554616d320e2ade,java,51,f
910,"[1,2;3,4;]*[5,6;7,8;]",547d36d72f59dad36554616d320e2ade,matlab,51,t
911,cartesian product,547d36d72f59dad36554616d320e2ade,O(n^2),51,t
912,int foo;,547d36d72f59dad36554616d320e2ade,static typing,51,f
913,Thread synchronization primitive,547d36d72f59dad36554616d320e2ade,mutex,51,t
914,branch,547d36d72f59dad36554616d320e2ade,git,51,t
915,return *this;,547d36d72f59dad36554616d320e2ade,c/c++,51,t
916,(1:3:21).*2,547d36d72f59dad36554616d320e2ade,matlab,51,t
917,quicksort (average case),547d36d72f59dad36554616d320e2ade,O(n*log(n)),51,t
942,type erasure,547d36d72f59dad36554616d320e2ade,java,53,t
943,"function [result1, result2] = functionName(var1, var2, var3)",547d36d72f59dad36554616d320e2ade,python,53,f
944,"public void foo(){
	super();
...
}",547d36d72f59dad36554616d320e2ade,overriding,53,t
945,fetch,547d36d72f59dad36554616d320e2ade,git,53,t
946,bookmarks,547d36d72f59dad36554616d320e2ade,map,53,t
947,order of a deck of cards,547d36d72f59dad36554616d320e2ade,set,53,f
948,load data.dat,547d36d72f59dad36554616d320e2ade,java,53,f
949,"public void foo(){...}
public void foo(int bar){...}",547d36d72f59dad36554616d320e2ade,overloading,53,t
950,rebase,547d36d72f59dad36554616d320e2ade,matlab,53,f
951,fib(n)=fib(n-1)+n,547d36d72f59dad36554616d320e2ade,recursion,53,t
952,friend void myFunction();,547d36d72f59dad36554616d320e2ade,c/c++,53,t
953,phone book,547d36d72f59dad36554616d320e2ade,list,53,f
954,throws,547d36d72f59dad36554616d320e2ade,java,53,t
955,merge,547d36d72f59dad36554616d320e2ade,git,53,t
956,C& C::(operator=(const C&);,547d36d72f59dad36554616d320e2ade,c/c++,53,t
957,find(x>0),547d36d72f59dad36554616d320e2ade,java,53,f
958,"[1,2;3,4;]*[5,6;7,8;]",547d36d72f59dad36554616d320e2ade,matlab,53,t
959,cartesian product,547d36d72f59dad36554616d320e2ade,O(n^2),53,t
960,int foo;,547d36d72f59dad36554616d320e2ade,static typing,53,f
961,Thread synchronization primitive,547d36d72f59dad36554616d320e2ade,mutex,53,t
771,type erasure,e5cbb18b60e6036190a6287b244a73f1,java,42,t
772,binary search (average case),e5cbb18b60e6036190a6287b244a73f1,O(n),42,f
773,CLR,e5cbb18b60e6036190a6287b244a73f1,python,42,f
774,steps in a recipe,e5cbb18b60e6036190a6287b244a73f1,list,42,t
775,Foo foo = new Foo();,e5cbb18b60e6036190a6287b244a73f1,class,42,f
793,prototypal inheritance,247b761190ca7af8a9779f58ceca9294,javascript,44,t
794,bookmarks,247b761190ca7af8a9779f58ceca9294,map,44,t
795,size(A),247b761190ca7af8a9779f58ceca9294,matlab,44,t
796,oracle,247b761190ca7af8a9779f58ceca9294,javascript,44,f
797,HEAD~2,247b761190ca7af8a9779f58ceca9294,git,44,t
798,checkout,247b761190ca7af8a9779f58ceca9294,git,44,t
799,cartesian product,247b761190ca7af8a9779f58ceca9294,O(n*log(n)),44,f
800,Animal puppy = new Dog();,247b761190ca7af8a9779f58ceca9294,polymorphism,44,t
801,cleaning up unused memory,247b761190ca7af8a9779f58ceca9294,garbage collection,44,t
802,"function [result1, result2] = functionName(var1, var2, var3)",247b761190ca7af8a9779f58ceca9294,matlab,44,t
803,fib(n)=fib(n-1)+n,247b761190ca7af8a9779f58ceca9294,recursion,44,t
804,Foo extends Bar,247b761190ca7af8a9779f58ceca9294,abstract class,44,f
805,insert/delete from a heap,247b761190ca7af8a9779f58ceca9294,O(log(n)),44,t
806,steps in a recipe,247b761190ca7af8a9779f58ceca9294,set,44,f
807,for(int foo : bar){...},247b761190ca7af8a9779f58ceca9294,iteration,44,t
808,blame,247b761190ca7af8a9779f58ceca9294,c#,44,f
809,protected void finalize() throws Throwable{...},247b761190ca7af8a9779f58ceca9294,java,44,t
810,fib(n)=fib(n-1)+n,ac791590be970574956dacf6353f7076,recursion,45,t
811,insert/delete from a heap,ac791590be970574956dacf6353f7076,O(n),45,f
812,phone book,ac791590be970574956dacf6353f7076,list,45,f
813,throws,ac791590be970574956dacf6353f7076,java,45,t
814,binary search (average case),ac791590be970574956dacf6353f7076,O(n),45,f
815,#Comments,ac791590be970574956dacf6353f7076,python,45,t
816,Foo foo = new Foo();,ac791590be970574956dacf6353f7076,constructor,45,t
817,Thread synchronization primitive,ac791590be970574956dacf6353f7076,type declaration,45,f
818,Animal puppy = new Dog();,ac791590be970574956dacf6353f7076,class,45,f
819,Foo extends Bar,ac791590be970574956dacf6353f7076,inheritance,45,t
820,bubble sort,ac791590be970574956dacf6353f7076,O(n),45,t
821,index,ac791590be970574956dacf6353f7076,list,45,f
822,if....elif....else....,ac791590be970574956dacf6353f7076,java,45,f
823,fib(n)=fib(n-1)+n,ac791590be970574956dacf6353f7076,recursion,46,t
824,insert/delete from a heap,ac791590be970574956dacf6353f7076,O(n),46,f
825,phone book,ac791590be970574956dacf6353f7076,list,46,f
826,throws,ac791590be970574956dacf6353f7076,java,46,t
827,binary search (average case),ac791590be970574956dacf6353f7076,O(n),46,f
828,#Comments,ac791590be970574956dacf6353f7076,python,46,t
829,Foo foo = new Foo();,ac791590be970574956dacf6353f7076,constructor,46,t
830,Thread synchronization primitive,ac791590be970574956dacf6353f7076,type declaration,46,f
831,Animal puppy = new Dog();,ac791590be970574956dacf6353f7076,class,46,f
832,Foo extends Bar,ac791590be970574956dacf6353f7076,inheritance,46,t
833,bubble sort,ac791590be970574956dacf6353f7076,O(n),46,t
834,index,ac791590be970574956dacf6353f7076,list,46,f
835,if....elif....else....,ac791590be970574956dacf6353f7076,java,46,f
849,people you know,8c9928a184a34229cbf1c4399506afef,list,48,f
850,"[(x,x+1) for x in range(1,6,2)]",8c9928a184a34229cbf1c4399506afef,python,48,t
851,"public void foo(){
	super();
...
}",8c9928a184a34229cbf1c4399506afef,polymorphism,48,f
852,Object.create(foo);,8c9928a184a34229cbf1c4399506afef,javascript,48,t
853,Foo foo = new Foo();,8c9928a184a34229cbf1c4399506afef,class,48,f
854,"public void foo(){...}
public void foo(int bar){...}",8c9928a184a34229cbf1c4399506afef,polymorphism,48,f
855,[x for x in range(12)],8c9928a184a34229cbf1c4399506afef,python,48,t
856,throws,8c9928a184a34229cbf1c4399506afef,java,48,t
857,order of a deck of cards,8c9928a184a34229cbf1c4399506afef,list,48,t
858,document.getElementById(foo),8c9928a184a34229cbf1c4399506afef,javascript,48,t
859,back button history in browser,8c9928a184a34229cbf1c4399506afef,list,48,t
860,bookmarks,8c9928a184a34229cbf1c4399506afef,list,48,f
861,a.equals(b),8c9928a184a34229cbf1c4399506afef,java,48,t
878,quicksort (average case),8db24748449e5e7480e031baa348dd68,O(n),50,f
879,int foo;,8db24748449e5e7480e031baa348dd68,type declaration,50,t
880,oracle,8db24748449e5e7480e031baa348dd68,java,50,t
881,order of a deck of cards,8db24748449e5e7480e031baa348dd68,list,50,t
882,Foo foo = new Foo();,8db24748449e5e7480e031baa348dd68,constructor,50,t
883,phone book,8db24748449e5e7480e031baa348dd68,set,50,f
884,cleaning up unused memory,8db24748449e5e7480e031baa348dd68,garbage collection,50,t
885,index,8db24748449e5e7480e031baa348dd68,list,50,f
886,bubble sort,8db24748449e5e7480e031baa348dd68,O(log(n)),50,f
887,type erasure,8db24748449e5e7480e031baa348dd68,c/c++,50,f
888,a.equals(b),8db24748449e5e7480e031baa348dd68,java,50,t
889,fib(n)=fib(n-1)+n,8db24748449e5e7480e031baa348dd68,recursion,50,t
890,throws,8db24748449e5e7480e031baa348dd68,java,50,t
891,class with some missing implementation,8db24748449e5e7480e031baa348dd68,abstract class,50,t
892,instance of a class,8db24748449e5e7480e031baa348dd68,interface,50,f
893,Animal puppy = new Dog();,8db24748449e5e7480e031baa348dd68,inheritance,50,f
918,type erasure,547d36d72f59dad36554616d320e2ade,java,52,t
919,"function [result1, result2] = functionName(var1, var2, var3)",547d36d72f59dad36554616d320e2ade,python,52,f
920,"public void foo(){
	super();
...
}",547d36d72f59dad36554616d320e2ade,overriding,52,t
921,fetch,547d36d72f59dad36554616d320e2ade,git,52,t
922,bookmarks,547d36d72f59dad36554616d320e2ade,map,52,t
923,order of a deck of cards,547d36d72f59dad36554616d320e2ade,set,52,f
924,load data.dat,547d36d72f59dad36554616d320e2ade,java,52,f
925,"public void foo(){...}
public void foo(int bar){...}",547d36d72f59dad36554616d320e2ade,overloading,52,t
926,rebase,547d36d72f59dad36554616d320e2ade,matlab,52,f
927,fib(n)=fib(n-1)+n,547d36d72f59dad36554616d320e2ade,recursion,52,t
928,friend void myFunction();,547d36d72f59dad36554616d320e2ade,c/c++,52,t
929,phone book,547d36d72f59dad36554616d320e2ade,list,52,f
930,throws,547d36d72f59dad36554616d320e2ade,java,52,t
931,merge,547d36d72f59dad36554616d320e2ade,git,52,t
932,C& C::(operator=(const C&);,547d36d72f59dad36554616d320e2ade,c/c++,52,t
933,find(x>0),547d36d72f59dad36554616d320e2ade,java,52,f
934,"[1,2;3,4;]*[5,6;7,8;]",547d36d72f59dad36554616d320e2ade,matlab,52,t
935,cartesian product,547d36d72f59dad36554616d320e2ade,O(n^2),52,t
936,int foo;,547d36d72f59dad36554616d320e2ade,static typing,52,f
937,Thread synchronization primitive,547d36d72f59dad36554616d320e2ade,mutex,52,t
938,branch,547d36d72f59dad36554616d320e2ade,git,52,t
939,return *this;,547d36d72f59dad36554616d320e2ade,c/c++,52,t
940,(1:3:21).*2,547d36d72f59dad36554616d320e2ade,matlab,52,t
941,quicksort (average case),547d36d72f59dad36554616d320e2ade,O(n*log(n)),52,t
1055,for(int foo : bar){...},a9baba4f0dbf6ef0f2bcef4502848a9f,c/c++,59,f
1056,class with some missing implementation,a9baba4f0dbf6ef0f2bcef4502848a9f,class,59,f
1057,class A: public B{...};,a9baba4f0dbf6ef0f2bcef4502848a9f,class,59,f
1058,steps in a recipe,a9baba4f0dbf6ef0f2bcef4502848a9f,static typing,59,f
1059,a instanceof MyClass,a9baba4f0dbf6ef0f2bcef4502848a9f,list,59,f
1060,namespace org.foo,a9baba4f0dbf6ef0f2bcef4502848a9f,O(n),59,f
1061,"public getFoo(){
  return this.foo;
}",a9baba4f0dbf6ef0f2bcef4502848a9f,garbage collection,59,f
1062,async/await,a9baba4f0dbf6ef0f2bcef4502848a9f,list,59,f
1063,compile time type verification,a9baba4f0dbf6ef0f2bcef4502848a9f,mutex,59,f
1064,Foo foo = new Foo();,a9baba4f0dbf6ef0f2bcef4502848a9f,c/c++,59,f
1065,var myList = new List<int>();,a9baba4f0dbf6ef0f2bcef4502848a9f,type declaration,59,f
1066,C& C::(operator=(const C&);,a9baba4f0dbf6ef0f2bcef4502848a9f,O(n*log(n)),59,f
1067,type erasure,a9baba4f0dbf6ef0f2bcef4502848a9f,O(n*log(n)),59,f
